WALL	$s:014D	0	-50	0	#6DE680	<script>	[0, 0, 0]	0
WALL	$s:29D2	0	-150	0	#6DE680	<script>	[0, 0, 0]	0
$s:81EA	$s:78AF	32000	-1870	32000	#8F696C	<script>		0
DYNWALL	$s:6F65	-4500	0	28500	#B06DCD	<script>		0
DOOR	HASH_POOL	-4500	0	28250	#8BCF66	<script>	0	0
$s:A9C5	$s:DD6E	-13000	3000	-18000	#C595BB	<script>	[0, 0, 0]	0
ITEM	$s:EEBB	-13000	-3000	-12000	#929D77	<script>		0
ITEM	$s:EEBC	-11000	0	4000	#929D77	<script>		0
ITEM	$s:EEBD	7000	-2000	6500	#929D77	<script>		0
ITEM	$s:EEBE	9000	-2000	6500	#929D77	<script>		0
ITEM	$s:EEBF	13000	-3000	-3000	#929D77	<script>		0
ITEM	$s:EEBF	-11500	-2000	-2500	#929D77	<script>		0
