WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	0
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	0
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	0
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	0
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	0
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	0
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	0
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	0
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	0
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	0
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	0
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	0
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	0
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	0
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	0
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	0
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	0
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	0
WALL	$s:61C6	0	0	-800	#6DE680	sub_4ED2	[15, 0, 0]	0
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	0
DYNWALL	$s:3979	750	0	1125	#B06DCD	<script>		0
DYNWALL	$s:397A	750	0	-1500	#B06DCD	<script>		0
DYNWALL	$s:397B	750	0	1125	#B06DCD	<script>		0
DYNWALL	$s:397C	3750	0	1125	#B06DCD	<script>		0
DOOR	HASH_POOL	-5750	1500	9000	#8BCF66	<script>	0	0
CAMERA	$s:DD71	-7150	4500	10500	#B2F6A1	<script>	[125, 1536, 0]	0
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	1
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	1
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	1
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	1
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	1
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	1
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	1
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	1
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	1
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	1
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	1
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	1
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	1
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	1
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	1
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	1
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	1
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	1
WALL	$s:61C6	0	0	-800	#6DE680	sub_4ED2	[15, 0, 0]	1
WALL	$s:61C6	0	0	0	#6DE680	sub_4ED2	[0, 0, 0]	1
