ITEM	$s:A8A2	-16500	0	26250	#929D77	sub_BF95		0
ITEM	$s:A8A3	-15750	0	27000	#929D77	sub_BF95		0
$s:954B	$s:5722	1522	0	-25863	#B2BA79	sub_0500	2430	0
SNAKE	SNAKE	10675	1080	-8555	#D0A1C6	sub_0500	[0, 2430, 0]	0
MGREX	MGREX	-1	2	-15	#92AC97	sub_0500		0
SNAKE	SNAKE	10675	1080	-8555	#D0A1C6	sub_0501	[0, 2430, 0]	0
ITEM	$s:A89B	16500	0	-25000	#929D77	sub_2C10		0
ITEM	$s:A89C	16500	0	-5000	#929D77	sub_2C10		0
ITEM	$s:A8A0	-16500	0	-5000	#929D77	sub_2C10		0
ITEM	$s:A89D	16500	0	5000	#929D77	sub_2C10		0
ITEM	$s:A8A1	-16500	0	5000	#929D77	sub_2C10		0
ITEM	$s:A89E	16500	0	27000	#929D77	sub_2C10		0
ITEM	$s:A89F	-16500	0	-25000	#929D77	sub_2C10		0
MGREX	MGREX	0	0	-20	#92AC97	<script>	["$w:00042E", 20, "$w:00042E", 60, 1, 150]	0
WALL	$s:152D	0	0	0	#6DE680	<script>	[0, 0, 0]	0
$s:32FC	$s:2AE0	-11000	0	4000	#E38399	<script>	[0, 0, 0]	0
$s:91AA	$s:5268	-11200	0	4000	#B1B5A1	<script>		0
DRUMCAN2	$s:E84B	-11200	0	4000	#89A8A4	<script>	[0, 0, 0]	0
$s:32FC	$s:2AE1	-11000	0	14000	#E38399	<script>	[0, 0, 0]	0
$s:91AA	$s:5269	-11200	0	14000	#B1B5A1	<script>		0
DRUMCAN2	$s:E84C	-11200	0	14000	#89A8A4	<script>	[0, 0, 0]	0
$s:32FC	$s:2AE2	-11000	0	24000	#E38399	<script>	[0, 0, 0]	0
$s:91AA	$s:526A	-11200	0	24000	#B1B5A1	<script>		0
DRUMCAN2	$s:E84D	-11200	0	24000	#89A8A4	<script>	[0, 0, 0]	0
$s:32FC	$s:2AE3	0	0	0	#E38399	<script>	[0, 0, 0]	0
$s:91AA	$s:526B	0	0	23000	#B1B5A1	<script>		0
DRUMCAN2	$s:E84E	0	0	23000	#89A8A4	<script>	[0, 0, 0]	0
$s:32FC	$s:2AE4	11000	0	24000	#E38399	<script>	[0, 2048, 0]	0
$s:91AA	$s:526C	11200	0	24000	#B1B5A1	<script>		0
DRUMCAN2	$s:E84F	11200	0	24000	#89A8A4	<script>	[0, 2048, 0]	0
$s:32FC	$s:2AE5	11000	0	14000	#E38399	<script>	[0, 2048, 0]	0
$s:91AA	$s:526D	11200	0	14000	#B1B5A1	<script>		0
DRUMCAN2	$s:E850	11200	0	14000	#89A8A4	<script>	[0, 2048, 0]	0
$s:32FC	$s:275F	0	0	0	#E38399	<script>	[0, 0, 0]	0
ITEM	$s:A8A2	-16500	0	26250	#929D77	sub_BF95		1
ITEM	$s:A8A3	-15750	0	27000	#929D77	sub_BF95		1
$s:954B	$s:5722	1522	0	-25863	#B2BA79	sub_0500	2430	1
SNAKE	SNAKE	10675	1080	-8555	#D0A1C6	sub_0500	[0, 2430, 0]	1
MGREX	MGREX	-1	2	-15	#92AC97	sub_0500	[1500, 20, 1500, 60, 1, 150]	1
SNAKE	SNAKE	10675	1080	-8555	#D0A1C6	sub_0501	[0, 2430, 0]	1
ITEM	$s:A89B	16500	0	-25000	#929D77	sub_2C10		1
ITEM	$s:A89C	16500	0	-5000	#929D77	sub_2C10		1
ITEM	$s:A8A0	-16500	0	-5000	#929D77	sub_2C10		1
ITEM	$s:A89D	16500	0	5000	#929D77	sub_2C10		1
ITEM	$s:A8A1	-16500	0	5000	#929D77	sub_2C10		1
ITEM	$s:A89E	16500	0	27000	#929D77	sub_2C10		1
ITEM	$s:A89F	-16500	0	-25000	#929D77	sub_2C10		1
MGREX	MGREX	0	0	-20	#92AC97	<script>	[1500, 20, 1500, 60, 1, 150]	1
WALL	$s:152D	0	0	0	#6DE680	<script>	[0, 0, 0]	1
$s:32FC	$s:2AE0	-11000	0	4000	#E38399	<script>	[0, 0, 0]	1
$s:91AA	$s:5268	-11200	0	4000	#B1B5A1	<script>		1
DRUMCAN2	$s:E84B	-11200	0	4000	#89A8A4	<script>	[0, 0, 0]	1
$s:32FC	$s:2AE1	-11000	0	14000	#E38399	<script>	[0, 0, 0]	1
$s:91AA	$s:5269	-11200	0	14000	#B1B5A1	<script>		1
DRUMCAN2	$s:E84C	-11200	0	14000	#89A8A4	<script>	[0, 0, 0]	1
$s:32FC	$s:2AE2	-11000	0	24000	#E38399	<script>	[0, 0, 0]	1
$s:91AA	$s:526A	-11200	0	24000	#B1B5A1	<script>		1
DRUMCAN2	$s:E84D	-11200	0	24000	#89A8A4	<script>	[0, 0, 0]	1
$s:32FC	$s:2AE3	0	0	0	#E38399	<script>	[0, 0, 0]	1
$s:91AA	$s:526B	0	0	23000	#B1B5A1	<script>		1
DRUMCAN2	$s:E84E	0	0	23000	#89A8A4	<script>	[0, 0, 0]	1
$s:32FC	$s:2AE4	11000	0	24000	#E38399	<script>	[0, 2048, 0]	1
$s:91AA	$s:526C	11200	0	24000	#B1B5A1	<script>		1
DRUMCAN2	$s:E84F	11200	0	24000	#89A8A4	<script>	[0, 2048, 0]	1
$s:32FC	$s:2AE5	11000	0	14000	#E38399	<script>	[0, 2048, 0]	1
$s:91AA	$s:526D	11200	0	14000	#B1B5A1	<script>		1
DRUMCAN2	$s:E850	11200	0	14000	#89A8A4	<script>	[0, 2048, 0]	1
$s:32FC	$s:275F	0	0	0	#E38399	<script>	[0, 0, 0]	1
