REVOLVER03	$s:09FB	-2808	1100	-1197	#9E8DE4	sub_1018	b:3	0
DOOR	$s:3A1E	4500	0	-125	#8BCF66	<script>	[0, 0, 0]	0
DOOR	$s:A996	-4000	0	1875	#8BCF66	<script>	[0, 2048, 0]	0
DOOR	$s:7F91	4250	0	-4500	#8BCF66	<script>	[0, 1024, 0]	0
DOOR	$s:1493	2875	0	7000	#8BCF66	<script>	[0, 3072, 0]	0
$s:F74B	$s:F74B	500	400	-4000	#708B6A	<script>		0
BED	BED	-2000	1062	-3750	#6BC599	<script>	[0, 0, 0]	0
REVOLVER03	$s:09FB	-2808	1100	-1197	#9E8DE4	sub_1018	b:3	1
DOOR	$s:3A1E	4500	0	-125	#8BCF66	<script>	[0, 0, 0]	1
DOOR	$s:A996	-4000	0	1875	#8BCF66	<script>	[0, 2048, 0]	1
DOOR	$s:7F91	4250	0	-4500	#8BCF66	<script>	[0, 1024, 0]	1
DOOR	$s:1493	2875	0	7000	#8BCF66	<script>	[0, 3072, 0]	1
$s:F74B	$s:F74B	500	400	-4000	#708B6A	<script>		1
BED	BED	-2000	1062	-3750	#6BC599	<script>	[0, 0, 0]	1
