ITEM	$s:F71A	-9000	-1000	-15000	#929D77	sub_2DEB		0
ITEM	$s:F71B	-12250	-1000	-10750	#929D77	sub_2DEB		0
ITEM	$s:F71C	-5000	-1000	-25500	#929D77	sub_2DEB		0
ITEM	$s:F71E	10500	-1000	-20000	#929D77	sub_2DEB		0
ITEM	$s:F71F	10500	-1000	-17500	#929D77	sub_2DEB		0
ITEM	$s:F720	10000	-1000	-11000	#929D77	sub_2DEB		0
ITEM	$s:F723	-8000	0	19000	#929D77	<script>		0
CAMERA_SHAKE	$s:85C4	-1000	0	26000	#BBF9B6	<script>	30000	0
$s:9D71	$s:D4B9	500	0	-17000	#B6A978	<script>	[2, 640, 120, 2048, 2048, 1, 1040, 2560]	0
$s:9D71	$s:D4B9	500	0	-17000	#B6A978	<script>	[2, 640, 120, 2048, 2048, 1, 1040, 2560]	0
$s:9D71	$s:D4B9	500	0	-17000	#B6A978	<script>	[2, 640, 120, 2048, 2048, 1, 1040, 2560]	0
$s:9D71	$s:D4B9	500	0	-17000	#B6A978	<script>	[2, 640, 120, 1024, 1024, 1, 1040, 2560]	0
ITEM	$s:F71D	6000	-1000	-21000	#929D77	<script>		0
ITEM	$s:F721	-9500	-1000	-7750	#929D77	<script>		0
ITEM	$s:577D	-8000	0	19000	#929D77	<script>		0
WALL	$s:504F	3000	0	28000	#6DE680	<script>	[0, 2048, 0]	0
WALL	$s:5050	-1000	-1000	-28000	#6DE680	<script>	[0, 0, 0]	0
CLAYMORE	$s:D959	0	0	22000	#9D9DA4	<script>	[0, 1024, 0]	0
CLAYMORE	$s:D95A	1500	0	20000	#9D9DA4	<script>	[0, 1024, 0]	0
CLAYMORE	$s:D95E	4500	0	22000	#9D9DA4	<script>	[0, 3072, 0]	0
CLAYMORE	$s:D960	4500	0	18000	#9D9DA4	<script>	[0, 3072, 0]	0
CLAYMORE	$s:D979	-7000	500	14000	#9D9DA4	<script>	[0, 0, 0]	0
WALL	$s:1952	0	0	0	#6DE680	<script>	[0, 0, 0]	0
