$s:118C	$s:1DA9	11000	1000	3750	#9E9D8A	<script>		0
$s:118C	$s:251A	9750	0	-6250	#9E9D8A	<script>		0
$s:118C	$s:A3B6	9875	0	-6625	#9E9D8A	<script>		0
$s:DD8B	$s:4729	10000	3625	-6500	#895A5B	<script>		0
ITEM	$s:F31A	8000	0	1000	#929D77	<script>		0
ITEM	$s:F31B	8000	0	2000	#929D77	<script>		0
ITEM	$s:F31A	8000	0	2000	#929D77	<script>		0
ITEM	$s:F31B	8000	0	1000	#929D77	<script>		0
DYNWALL	$s:48C3	4500	0	0	#B06DCD	<script>		0
DYNWALL	$s:48C4	6000	0	-2000	#B06DCD	<script>		0
DYNWALL	$s:48C5	7750	0	3000	#B06DCD	<script>		0
DYNWALL	$s:48C5	8500	0	3000	#B06DCD	<script>		0
DYNWALL	$s:48C6	11000	0	500	#B06DCD	<script>		0
DYNWALL	$s:6F65	-2375	0	-6000	#B06DCD	<script>		0
WALL	$s:136F	0	0	0	#6DE680	<script>	[0, 0, 0]	0
DOOR	$s:0CB1	-2250	0	-4500	#8BCF66	<script>	[0, 1024, 0]	0
DOOR	$s:0CB2	4250	0	0	#8BCF66	<script>	[0, 3072, 0]	0
DOOR	$s:0CB2	4250	0	0	#8BCF66	<script>	[0, 3072, 0]	0
DOOR	$s:D843	6000	0	-2250	#8BCF66	<script>	[0, 0, 0]	0
DOOR	$s:D844	9500	0	-2250	#8BCF66	<script>	[0, 0, 0]	0
DOOR	$s:D843	6000	0	-2250	#8BCF66	<script>	[0, 0, 0]	0
DOOR	$s:D844	9500	0	-2250	#8BCF66	<script>	[0, 0, 0]	0
DOOR	$s:0CB4	9750	0	4000	#8BCF66	<script>	[0, 3072, 0]	0
ITEM	$s:EEBA	5000	0	4500	#929D77	<script>		0
ITEM	$s:EEBB	11000	0	5250	#929D77	<script>		0
ITEM	$s:EEBC	12500	0	8500	#929D77	<script>		0
ITEM	$s:EEBD	9000	0	-6500	#929D77	<script>		0
ITEM	$s:EEBE	9000	0	-5500	#929D77	<script>		0
ITEM	$s:EEBF	5500	0	-6000	#929D77	<script>		0
ITEM	$s:EEC1	5000	3500	4500	#929D77	<script>		0
WALL	HASH_LEAVE	6850	0	-5000	#6DE680	<script>	[0, 0, 0]	0
WALL	$s:2E55	6850	0	-5000	#6DE680	<script>	[0, 0, 0]	0
WALL	HASH_LEAVE	6850	0	-5000	#6DE680	<script>	[0, 0, 0]	0
WALL	$s:2E55	6850	0	-5000	#6DE680	<script>	[0, 0, 0]	0
DYNWALL	$s:48D3	6880	0	-3750	#B06DCD	<script>		0
DYNWALL	$s:48D4	6880	0	-3750	#B06DCD	<script>		0
DYNWALL	$s:48D5	6880	0	-4250	#B06DCD	<script>		0
DYNWALL	$s:48D6	6890	0	-3750	#B06DCD	<script>		0
WALL	$s:A613	10600	0	-800	#6DE680	<script>	[0, 800, 0]	0
WALL	$s:FB61	10600	0	-800	#6DE680	<script>	[0, 800, 0]	0
$s:0065	$s:BE64	11100	350	-650	#7CB278	<script>	4	0
HIYOKO	$s:3178	11750	350	-500	#FA607F	<script>		0
RADARPOINT	$s:5726	11500	750	-500	#89ABC0	<script>		0
WALL	$s:A613	10600	0	-800	#6DE680	<script>	[0, 800, 0]	0
WALL	$s:FB61	10600	0	-800	#6DE680	<script>	[0, 800, 0]	0
$s:0065	$s:BE64	11100	350	-650	#7CB278	<script>	4	0
HIYOKO	$s:3178	11750	350	-500	#FA607F	<script>		0
RADARPOINT	$s:5726	11500	750	-500	#89ABC0	<script>		0
$s:0065	$s:BE64	11500	200	-800	#7CB278	<script>	4	0
HIYOKO	$s:3178	11700	130	-150	#FA607F	<script>		0
DYNWALL	$s:48D4	10750	0	-750	#B06DCD	<script>		0
DYNWALL	$s:48D6	10750	0	-500	#B06DCD	<script>		0
DYNWALL	$s:48D8	10750	0	-500	#B06DCD	<script>		0
WALL	$s:136F	0	0	0	#6DE680	<script>	[0, 0, 0]	0
WALL	$s:1284	0	0	0	#6DE680	<script>	[0, 0, 0]	0
$s:E253	$s:7858	169	1456	-9000	#A795BC	<script>	$s:FDDF	0
$s:E253	$s:7858	169	1456	-9000	#A795BC	<script>	$s:FDDF	0
DOOR	$s:FDDF	1500	0	-8250	#8BCF66	<script>	[0, 0, 0]	0
$s:A9C5	$s:DD6E	4000	2750	-8000	#C595BB	<script>	[512, 0, 0]	0
$s:A9C5	$s:DD6F	1000	2750	-3500	#C595BB	<script>	[512, 0, 0]	0
$s:A9C5	$s:DD6E	4000	2750	-8000	#C595BB	<script>	[160, 0, 0]	0
$s:A9C5	$s:DD6F	1000	2750	-3500	#C595BB	<script>	[512, 0, 0]	0
$s:DD8B	$s:CB41	13875	150	8500	#895A5B	<script>		0
