DYNWALL	$s:178C	4500	0	2750	#B06DCD	sub_8892		0
WATCHER	$s:1465	0	30001	0	#8B999A	sub_3575	b:10	0
WATCHER	$s:1465	0	30001	0	#8B999A	sub_3575	b:14	0
WATCHER	$s:1466	11300	1104	-20800	#8B999A	sub_3576	b:11	0
WATCHER	$s:1466	11300	1104	-20800	#8B999A	sub_3576	b:15	0
WATCHER	$s:1467	-3500	5104	-18000	#8B999A	sub_3577	b:12	0
CAMERA	$s:DD6D	1300	7000	-30300	#B2F6A1	sub_615C	[384, 512, 0]	0
CAMERA	$s:DD6E	10125	3875	-10250	#B2F6A1	sub_615D	[384, 3072, 0]	0
BLINK_TX	$s:A3AB	5000	1500	-24100	#A8F983	sub_CED0		0
CAMERA_SHAKE	$s:EF22	6464	2104	-18960	#BBF9B6	<script>	5000	0
PATO_LAMP	$s:6C49	3250	4250	-16250	#DA8393	<script>	[0, 1024, 0, 0, 1024, 0, 0, 2048, 0, 0, 0, 0]	0
WALL	$s:A2DA	1000	4000	-21000	#6DE680	<script>	[0, 0, 0]	0
ITEM	$s:EEBA	5300	4700	3500	#929D77	<script>		0
ITEM	$s:EEBB	-11050	0	1140	#929D77	<script>		0
ITEM	$s:EEBC	11400	0	-24600	#929D77	<script>		0
ITEM	$s:EEBD	1860	0	-23800	#929D77	<script>		0
ITEM	$s:EEBE	-9250	0	-15500	#929D77	<script>		0
ITEM	$s:EEBF	11500	0	-7000	#929D77	<script>		0
$s:03D9	$s:49CF	10500	0	2750	#7D82C1	<script>	-500	0
$s:03D9	$s:3A1B	10500	4000	23500	#7D82C1	<script>	-500	0
DYNWALL	$s:AACE	4500	4000	23625	#B06DCD	<script>		0
$s:E253	$s:7858	-4831	5456	-20000	#A795BC	<script>	$s:FDDF	0
DOOR	$s:FDDF	-3500	4000	-19250	#8BCF66	<script>	[0, 0, 0]	0
