EMITTER	$s:2D07	-5130	3700	-21500	#63A3F8	<script>		0
EMITTER	$s:2D07	-5130	3700	-17500	#63A3F8	<script>		0
EMITTER	$s:2D07	-5130	3700	-13500	#63A3F8	<script>		0
EMITTER	$s:2D07	-5130	3700	-9500	#63A3F8	<script>		0
EMITTER	$s:2D07	7164	-1650	-18190	#63A3F8	<script>		0
WALL	$s:D14A	0	0	0	#6DE680	<script>	[0, 0, 0]	0
WALL	$s:C056	0	0	0	#6DE680	<script>	[0, 0, 0]	0
WALL	$s:C056	0	0	0	#6DE680	<script>	[0, 0, 0]	0
PATO_LAMP	$s:5BA4	3068	2954	-27000	#DA8393	<script>	[0, 0, 0]	0
EMITTER	$s:2D07	-5130	3700	-21500	#63A3F8	<script>		1
EMITTER	$s:2D07	-5130	3700	-17500	#63A3F8	<script>		1
EMITTER	$s:2D07	-5130	3700	-13500	#63A3F8	<script>		1
EMITTER	$s:2D07	-5130	3700	-9500	#63A3F8	<script>		1
EMITTER	$s:2D07	7164	-1650	-18190	#63A3F8	<script>		1
WALL	$s:D14A	0	0	0	#6DE680	<script>	[0, 0, 0]	1
WALL	$s:C056	0	0	0	#6DE680	<script>	[0, 0, 0]	1
WALL	$s:C056	0	0	0	#6DE680	<script>	[0, 0, 0]	1
PATO_LAMP	$s:5BA4	3068	2954	-27000	#DA8393	<script>	[0, 0, 0]	1
