ITEM	$s:13A6	12250	0	11500	#929D77	sub_2DEB		0
ITEM	$s:13A7	-12250	0	-500	#929D77	sub_2DEB		0
ITEM	$s:EEBD	-12250	0	5500	#929D77	sub_2DEB		0
ITEM	$s:EEBE	12250	0	-500	#929D77	sub_2DEB		0
ITEM	$s:13A5	12250	0	-8500	#929D77	sub_AA35		0
DYNWALL	$s:AACE	-2000	0	12625	#B06DCD	sub_AF25		0
DYNWALL	$s:AACF	-2000	0	-9625	#B06DCD	sub_AF25		0
BLOOD_CL	$s:4CEA	2250	0	11250	#5FA68A	sub_AF25	0	0
WATCHER	$s:1465	0	0	-7500	#8B999A	sub_3575	b:0	0
WATCHER	$s:1466	0	30001	0	#8B999A	sub_3576	b:1	0
WATCHER	$s:1467	0	0	10500	#8B999A	sub_3577	b:2	0
WATCHER	$s:1468	0	30001	0	#8B999A	sub_3578	b:3	0
WATCHER	$s:1468	-3500	0	-8000	#8B999A	sub_DF08	b:4	0
WATCHER	$s:1468	-3500	0	11000	#8B999A	sub_DF09	b:5	0
WATCHER	$s:1468	3500	0	11000	#8B999A	sub_DF0A	b:6	0
WATCHER	$s:1468	3500	0	-8000	#8B999A	sub_DF0B	b:7	0
DOOR	$s:50EA	0	0	12500	#8BCF66	<script>	0	0
DOOR	PCX_DOOR2	0	0	-9500	#8BCF66	<script>	0	0
ITEM	$s:13A5	12250	0	-8500	#929D77	<script>		0
ITEM	$s:13A6	12250	0	11500	#929D77	<script>		0
ITEM	$s:13A7	-12250	0	-500	#929D77	<script>		0
ITEM	$s:EEBD	-12250	0	5500	#929D77	<script>		0
ITEM	$s:EEBE	12250	0	-500	#929D77	<script>		0
WALL	$s:80D5	2625	0	11000	#6DE680	<script>	[0, 144, 0]	0
DYNWALL	$s:2E8C	3000	0	10000	#B06DCD	<script>		0
DYNWALL	$s:2E8C	2750	0	9750	#B06DCD	<script>		0
DYNWALL	$s:2E8C	2000	0	10250	#B06DCD	<script>		0
DYNWALL	$s:2E8C	2250	0	10500	#B06DCD	<script>		0
DYNFLOOR	$s:2E8C	3000	675	10000	#CB9F71	<script>		0
DYNWALL	$s:2E8C	1750	0	11375	#B06DCD	<script>		0
DYNWALL	$s:2E8C	1750	0	11375	#B06DCD	<script>		0
DYNFLOOR	$s:2E8C	1750	250	11375	#CB9F71	<script>		0
WALL	$s:80D5	2625	0	11000	#6DE680	<script>	[0, 144, 0]	0
DYNWALL	$s:2E8C	3000	0	10000	#B06DCD	<script>		0
DYNWALL	$s:2E8C	2750	0	9750	#B06DCD	<script>		0
DYNWALL	$s:2E8C	2000	0	10250	#B06DCD	<script>		0
DYNWALL	$s:2E8C	2250	0	10500	#B06DCD	<script>		0
DYNFLOOR	$s:2E8C	3000	675	10000	#CB9F71	<script>		0
DYNWALL	$s:2E8C	1750	0	11375	#B06DCD	<script>		0
DYNWALL	$s:2E8C	1750	0	11375	#B06DCD	<script>		0
DYNFLOOR	$s:2E8C	1750	250	11375	#CB9F71	<script>		0
WALL	$s:3C55	0	0	0	#6DE680	<script>	[0, 0, 0]	0
WALL	$s:6C3B	0	0	0	#6DE680	<script>	[0, 0, 0]	0
DOOR	$s:50EA	0	0	12500	#8BCF66	<script>	0	1
DOOR	PCX_DOOR2	0	0	-9500	#8BCF66	<script>	0	1
WALL	$s:80D5	2625	0	11000	#6DE680	<script>	[0, 144, 0]	1
DYNWALL	$s:2E8C	3000	0	10000	#B06DCD	<script>		1
DYNWALL	$s:2E8C	2750	0	9750	#B06DCD	<script>		1
DYNWALL	$s:2E8C	2000	0	10250	#B06DCD	<script>		1
DYNWALL	$s:2E8C	2250	0	10500	#B06DCD	<script>		1
DYNFLOOR	$s:2E8C	3000	675	10000	#CB9F71	<script>		1
DYNWALL	$s:2E8C	1750	0	11375	#B06DCD	<script>		1
DYNWALL	$s:2E8C	1750	0	11375	#B06DCD	<script>		1
DYNFLOOR	$s:2E8C	1750	250	11375	#CB9F71	<script>		1
WALL	$s:3C55	0	0	0	#6DE680	<script>	[0, 0, 0]	1
WALL	$s:6C3B	0	0	0	#6DE680	<script>	[0, 0, 0]	1
